fixture,position,token_id,token_text,source,label,post_attn_l00,post_attn_l01,post_attn_l02,post_attn_l03,post_attn_l04,post_attn_l05,post_attn_l06,post_attn_l07,post_attn_l08,post_attn_l09,post_attn_l10,post_attn_l11,post_attn_l12,post_attn_l13,post_attn_l14,post_attn_l15,post_attn_l16,post_attn_l17,post_attn_l18,post_attn_l19,post_attn_l20,post_attn_l21,post_attn_l22,post_attn_l23,post_left_l00,post_left_l01,post_left_l02,post_left_l03,post_left_l04,post_left_l05,post_left_l06,post_left_l07,post_left_l08,post_left_l09,post_left_l10,post_left_l11,post_left_l12,post_left_l13,post_left_l14,post_left_l15,post_left_l16,post_left_l17,post_left_l18,post_left_l19,post_left_l20,post_left_l21,post_left_l22,post_left_l23,pre_attn_l00,pre_attn_l01,pre_attn_l02,pre_attn_l03,pre_attn_l04,pre_attn_l05,pre_attn_l06,pre_attn_l07,pre_attn_l08,pre_attn_l09,pre_attn_l10,pre_attn_l11,pre_attn_l12,pre_attn_l13,pre_attn_l14,pre_attn_l15,pre_attn_l16,pre_attn_l17,pre_attn_l18,pre_attn_l19,pre_attn_l20,pre_attn_l21,pre_attn_l22,pre_attn_l23,pre_left_l00,pre_left_l01,pre_left_l02,pre_left_l03,pre_left_l04,pre_left_l05,pre_left_l06,pre_left_l07,pre_left_l08,pre_left_l09,pre_left_l10,pre_left_l11,pre_left_l12,pre_left_l13,pre_left_l14,pre_left_l15,pre_left_l16,pre_left_l17,pre_left_l18,pre_left_l19,pre_left_l20,pre_left_l21,pre_left_l22,pre_left_l23
synth_024.txt,62,279," the",user,0,0.027461,0.070822,0.080655,0.021657,0.017164,0.015901,0.030472,0.018772,0.032163,0.015449,0.020779,0.008884,0.023844,0.011177,0.019548,0.017703,0.008421,0.024207,0.018324,0.027927,0.023711,0.023454,0.155770,0.107578,0.009588,0.008412,0.007418,0.011257,0.010597,0.011784,0.011126,0.011426,0.007276,0.013872,0.010219,0.014799,0.009997,0.012200,0.009836,0.009699,0.014855,0.012968,0.010873,0.009174,0.012853,0.013879,0.011572,0.009030,265.493835,76.166519,32.149246,5.430698,2.659210,-3.685657,2.428256,-4.184720,69.134171,-7.240479,-2.901248,-7.742669,1.862507,-0.887095,-0.819155,-2.785467,-1.924377,-3.383130,-2.453369,-2.483465,-1.890700,-1.227280,10.175314,7.903780,262.268494,73.308540,27.459721,3.185160,0.322375,-5.263387,0.098685,-7.918917,63.839596,-9.624676,-5.732651,-9.182916,-1.157735,-3.931778,-4.059252,-6.101590,-5.194831,-7.087570,-6.028705,-7.059515,-5.549456,-5.315928,4.696215,3.099318
synth_024.txt,63,12884," sky",user,0,0.044181,0.045502,0.048300,0.044167,0.054525,0.064246,0.045752,0.029234,0.067419,0.020522,0.041091,0.014350,0.057237,0.031110,0.046212,0.054519,0.013684,0.019792,0.052290,0.031490,0.028441,0.018183,0.008032,0.016868,0.009527,0.008897,0.008069,0.011065,0.010440,0.011589,0.011119,0.011247,0.007089,0.013759,0.010049,0.014613,0.009877,0.012011,0.009682,0.009403,0.014703,0.012948,0.010712,0.009164,0.012864,0.013919,0.013681,0.010267,266.716370,75.464027,29.934727,5.660158,3.710880,-2.556421,2.922696,-3.742326,70.919441,-5.186986,-2.091334,-5.118937,2.919558,0.624925,0.124881,-1.829681,-1.241077,-3.822807,-2.020403,-2.695930,-2.861054,-2.592170,6.411474,4.870514,263.745117,73.282448,27.029791,3.240958,0.298211,-5.280999,0.089494,-7.903143,65.580109,-9.665109,-5.735284,-9.259191,-1.185842,-3.946309,-4.053677,-6.135782,-5.193435,-7.063848,-6.002042,-6.989687,-5.537976,-5.288107,4.748724,3.126436
synth_024.txt,64,374," is",user,0,0.037169,0.049376,0.043440,0.022782,0.023182,0.026257,0.025286,0.018747,0.041911,0.012342,0.020545,0.005190,0.024876,0.012053,0.021473,0.018927,0.003014,0.010676,0.010086,0.012143,0.011550,0.004893,0.009867,0.011739,0.009672,0.008959,0.008076,0.011277,0.010870,0.012229,0.011362,0.011209,0.007383,0.013753,0.010172,0.014524,0.010234,0.012070,0.009934,0.009687,0.014609,0.012839,0.011014,0.009080,0.012942,0.013973,0.013502,0.010178,265.843872,75.178162,30.246025,5.697250,2.993480,-2.869848,2.241720,-4.350231,69.850075,-8.493783,-2.628632,-7.860273,2.294685,-0.175726,-0.373262,-2.749385,-2.303426,-4.235131,-3.503816,-3.654009,-3.249466,-3.036841,7.477183,5.607067,262.015015,72.784843,26.917622,3.219485,0.358369,-5.250279,0.115954,-7.882143,64.637093,-9.651704,-5.709575,-9.198473,-1.177308,-3.953672,-4.067776,-6.168364,-5.147268,-6.980723,-6.000789,-6.953170,-5.551441,-5.297543,4.732818,3.088306
synth_024.txt,65,6303," blue",user,0,0.040633,0.057436,0.042691,0.038874,0.030549,0.028186,0.032383,0.025270,0.044042,0.011107,0.033435,0.011508,0.062143,0.014583,0.027977,0.025387,0.002860,0.012399,0.021157,0.033177,0.017026,0.006816,0.004328,0.011599,0.009683,0.009051,0.007951,0.011085,0.010776,0.012315,0.011315,0.011036,0.007253,0.013626,0.010092,0.014391,0.010178,0.011890,0.009961,0.009445,0.014348,0.012571,0.010711,0.008702,0.012701,0.013816,0.013222,0.009869,266.295868,74.188652,29.558092,5.021194,2.995631,-2.903439,2.384348,-4.128532,71.277969,-6.754754,-2.300976,-6.292531,3.058296,0.057979,-0.172694,-2.406875,-1.638740,-3.995464,-2.553514,-2.486999,-3.420565,-3.507020,6.331757,5.165532,263.458557,71.635727,26.475124,3.217534,0.179699,-5.190146,0.173259,-7.829687,65.967827,-9.657188,-5.637744,-9.216293,-1.149597,-3.941620,-4.038958,-6.216046,-5.192963,-6.998892,-6.132608,-7.052282,-5.652433,-5.371847,4.828194,3.082005
synth_024.txt,66,311," to",user,0,0.038579,0.052052,0.061493,0.025542,0.022333,0.016235,0.036189,0.041359,0.079126,0.016642,0.040024,0.015563,0.038458,0.028055,0.040902,0.038695,0.010301,0.032007,0.043006,0.049748,0.028207,0.012029,0.045716,0.063624,0.009701,0.009301,0.007896,0.011156,0.010744,0.012346,0.011242,0.010808,0.007017,0.013409,0.010019,0.014283,0.010565,0.011697,0.009953,0.009117,0.014088,0.012303,0.010445,0.008559,0.012559,0.013680,0.012897,0.009534,264.874908,71.245338,29.722618,5.162723,2.632655,-3.265649,2.462663,-4.220985,74.790649,-9.114544,-2.088506,-7.965042,2.587766,-0.047029,0.165272,-2.591719,-1.412590,-3.370960,-1.415439,-1.538083,-1.835169,-1.796705,9.375977,7.655611,260.855103,68.664459,26.367760,3.234037,0.051319,-5.155584,0.181741,-7.768007,69.195007,-9.700179,-5.653913,-9.326929,-1.217695,-3.967486,-4.029053,-6.254372,-5.278373,-6.998390,-6.174571,-7.060529,-5.712268,-5.394991,4.942172,3.203316
synth_024.txt,67,847," my",user,0,0.047156,0.056028,0.082643,0.037771,0.038983,0.033244,0.073764,0.070211,0.180552,0.029031,0.070373,0.008211,0.085485,0.051103,0.068446,0.104450,0.010868,0.049393,0.114182,0.121824,0.037906,0.012577,0.050940,0.107374,0.009617,0.009271,0.007960,0.010978,0.010579,0.012169,0.011205,0.010898,0.007355,0.013296,0.010126,0.014220,0.010696,0.011746,0.010213,0.009185,0.013909,0.012274,0.010484,0.008540,0.012691,0.013612,0.013348,0.010224,266.442627,72.629753,30.431835,6.277283,3.161527,-2.604544,3.101593,-3.301014,75.643906,-8.161845,-1.250167,-9.791137,3.283018,0.454883,0.833368,-0.590036,-1.516911,-3.089342,-0.677387,-0.656974,-1.511354,-1.708927,9.521721,8.258644,262.404236,70.044670,26.101801,3.143400,-0.000259,-5.225535,0.103735,-7.814237,68.818443,-9.660688,-5.569776,-9.344810,-1.218443,-3.922636,-4.009972,-6.265072,-5.118134,-6.949431,-6.216192,-7.048827,-5.745276,-5.379710,5.023548,3.390126
synth_024.txt,68,4743," six",user,0,0.055980,0.134374,0.125929,0.108013,0.075910,0.027145,0.056514,0.051515,0.112735,0.015106,0.051767,0.009191,0.042519,0.032559,0.036532,0.090362,0.025363,0.031898,0.051799,0.076691,0.025736,0.005834,0.011073,0.022361,0.009605,0.009372,0.008275,0.010905,0.010705,0.012225,0.011831,0.011473,0.009302,0.013380,0.010575,0.014044,0.011535,0.012184,0.010900,0.010366,0.013743,0.012597,0.011728,0.009870,0.012873,0.013504,0.013802,0.011530,267.471100,72.761719,30.380716,6.404038,3.754681,-3.227523,2.989054,-2.893564,75.502861,-6.042131,-1.650057,-6.360301,2.421969,0.489235,-0.166909,-1.009999,-0.636351,-3.135040,-1.619514,-1.330606,-2.146888,-2.939430,7.253550,6.254432,263.678986,69.473999,26.190083,3.199692,0.138274,-5.243587,0.079906,-7.823420,69.493347,-9.627396,-5.564753,-9.461233,-1.199384,-3.931849,-3.996859,-6.269383,-5.144508,-6.975188,-6.113630,-6.952557,-5.721575,-5.365938,4.897642,3.371847
synth_024.txt,69,12,"-",user,0,0.061502,0.074151,0.086927,0.033087,0.030205,0.011055,0.023233,0.029817,0.029514,0.007761,0.019240,0.002798,0.028966,0.015325,0.024752,0.034169,0.010322,0.025331,0.011964,0.029758,0.007728,0.003253,0.009106,0.020254,0.009586,0.010617,0.009475,0.012002,0.011411,0.012149,0.012188,0.011673,0.010243,0.013276,0.010797,0.014028,0.011657,0.012168,0.011070,0.011084,0.013814,0.012782,0.012030,0.010375,0.012767,0.013285,0.013609,0.011556,264.256683,72.183449,30.713375,6.527756,2.754287,-4.265858,1.534168,-3.833268,77.481949,-7.993309,-2.794194,-8.997267,1.399095,-0.608611,-1.008367,-2.105396,-1.579379,-3.809985,-2.994147,-2.768106,-3.440096,-4.313270,6.660918,5.705307,259.460052,69.301208,26.020924,3.297386,0.223475,-5.202624,0.153488,-7.648701,73.177505,-9.436234,-5.616136,-9.335574,-1.135498,-3.894260,-3.932560,-6.130103,-4.994399,-6.914358,-5.996669,-6.796359,-5.582480,-5.273467,4.812689,3.409414
synth_024.txt,70,3157,"year",user,0,0.096075,0.110651,0.164042,0.069019,0.055749,0.057156,0.063129,0.078951,0.118220,0.018664,0.056921,0.005824,0.047212,0.034885,0.037587,0.073669,0.026800,0.049002,0.060604,0.098884,0.023297,0.011730,0.015233,0.029135,0.009629,0.010928,0.010100,0.012143,0.011368,0.011804,0.011950,0.011639,0.009824,0.013024,0.010430,0.013799,0.011606,0.011852,0.011038,0.010681,0.013672,0.012679,0.011414,0.010003,0.012449,0.012963,0.013433,0.011519,272.179688,69.059639,31.388445,6.937913,3.182039,-3.034494,2.437515,-3.026812,85.536667,-6.370252,-1.885990,-9.121369,2.015943,0.005585,-0.822152,-1.788111,-2.541612,-3.957051,-2.032235,-1.977565,-2.884796,-2.811430,6.780097,5.167090,267.444336,66.504219,26.882795,3.686451,0.380045,-5.173851,0.110232,-7.697968,79.912292,-9.439175,-5.623846,-9.396074,-0.993959,-3.770977,-3.822735,-5.929193,-5.047290,-6.768613,-5.769995,-6.587953,-5.350306,-5.104422,4.531605,3.236854
synth_024.txt,71,12,"-",user,0,0.089285,0.058732,0.024556,0.005860,0.016230,0.005873,0.007952,0.002781,0.020893,0.000961,0.005450,0.000075,0.003117,0.000691,0.004585,0.016188,0.000853,0.001614,0.001274,0.003012,0.002428,0.001614,0.003498,0.003804,0.009928,0.011904,0.011906,0.012880,0.011899,0.012086,0.012330,0.012354,0.010966,0.012813,0.010395,0.013556,0.011804,0.011873,0.011170,0.010760,0.013762,0.012863,0.011417,0.010443,0.011931,0.012646,0.013220,0.011404,266.765839,65.530975,29.107256,4.939594,2.372683,-4.146229,1.099085,-5.900613,83.613594,-8.770284,-4.335527,-10.916873,-0.238711,-3.335660,-2.948952,-4.251614,-4.400523,-5.988985,-4.876383,-5.081613,-4.545826,-4.671624,4.728844,4.023707,260.890015,63.593670,25.868467,3.505673,0.817231,-4.880283,0.338167,-7.166553,80.311752,-9.306842,-5.464211,-9.451081,-0.557676,-3.582542,-3.694720,-5.794690,-5.034857,-6.568649,-5.277309,-6.173158,-4.850430,-4.856987,3.835541,2.968406
synth_024.txt,72,813,"old",user,0,0.149096,0.036781,0.024482,0.015808,0.017050,0.006727,0.027241,0.012009,0.118086,0.038571,0.189170,0.010911,0.066584,0.024780,0.044746,0.109515,0.002228,0.022217,0.027711,0.066572,0.037206,0.010401,0.009264,0.016067,0.009977,0.012269,0.011165,0.012711,0.012034,0.011262,0.011509,0.012312,0.010090,0.012279,0.009432,0.013355,0.011067,0.011299,0.010625,0.010172,0.013464,0.012559,0.010910,0.009386,0.011430,0.012442,0.012684,0.010999,277.968170,55.345882,27.373173,4.595023,2.465711,-3.669193,2.289850,-4.261005,109.674919,-3.913130,0.802790,-5.945816,4.057144,0.939214,1.144888,-0.230223,-2.134124,-3.063741,-1.330381,-1.016752,-1.933259,-2.417310,5.422684,5.635675,272.854706,54.844791,25.899578,3.386573,1.047952,-4.430974,0.495362,-6.417667,104.925369,-8.739602,-4.818375,-9.266046,0.161498,-3.054708,-3.422634,-5.352413,-4.712397,-6.572266,-4.964406,-6.254974,-4.555423,-4.870977,3.126520,2.605476
synth_024.txt,73,13,".",user,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
synth_025.txt,0,40451,"Tell",user,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
synth_025.txt,1,752," me",user,0,0.063149,0.081146,0.112417,0.048834,0.039110,0.025885,0.024855,0.022838,0.038741,0.013412,0.030209,0.005036,0.031420,0.013070,0.027431,0.022247,0.006125,0.017683,0.013965,0.035774,0.019852,0.005172,0.097872,0.077770,0.063246,0.128208,0.073511,0.656300,0.555923,0.587472,0.581291,0.681771,0.419204,0.801928,0.529514,0.812030,0.528680,0.697298,0.519171,0.572555,0.916644,0.783655,0.679326,0.530352,0.741212,0.787228,0.147204,0.033705,259.876984,56.949829,32.362179,6.600106,3.347558,-3.913447,1.159266,-4.451322,34.447651,-6.113469,-3.597832,-5.280600,1.138399,-1.148925,-1.784790,-3.199439,-2.492967,-4.359832,-4.172190,-3.923899,-4.149839,-3.616855,7.919620,6.455374,259.863525,57.253803,31.467030,11.254161,7.387094,0.903418,5.911279,0.992671,39.568714,1.202698,1.291034,2.633889,5.558927,4.719060,3.034175,1.712390,5.124059,1.055628,1.765402,1.149920,1.876350,2.333306,8.353883,4.706753
synth_025.txt,2,264," a",user,0,0.106438,0.143055,0.151063,0.030578,0.024285,0.017652,0.015213,0.022221,0.022916,0.010406,0.019413,0.006874,0.019799,0.011004,0.015788,0.018841,0.002930,0.013542,0.018499,0.021903,0.014563,0.009905,0.160232,0.174795,0.038341,0.079233,0.068623,0.343315,0.282439,0.300520,0.286482,0.346081,0.214175,0.400384,0.269999,0.400080,0.269448,0.348029,0.262950,0.287117,0.459881,0.394704,0.340690,0.272040,0.367280,0.385123,0.111655,0.045559,257.211273,58.593063,33.408813,5.822955,3.004543,-4.069714,0.950897,-4.549456,35.949013,-6.756879,-3.780394,-5.979133,0.607300,-1.447259,-2.280442,-3.172132,-3.171978,-4.435712,-4.121191,-4.240775,-3.835864,-2.563519,8.495466,7.406978,256.282166,57.586956,32.326859,8.793309,5.175102,-1.598870,3.455829,-1.835910,38.438648,-2.528776,-1.237506,-1.349765,3.306641,1.692537,0.570202,-0.818225,1.261274,-1.731565,-1.356452,-1.570114,-1.169693,-0.702204,7.957015,5.519148
synth_025.txt,3,88507," bedtime",user,0,0.088002,0.086453,0.056593,0.030421,0.055959,0.067567,0.068671,0.040525,0.052929,0.018907,0.045174,0.024481,0.045205,0.018085,0.028808,0.042935,0.006174,0.013225,0.018466,0.018781,0.026784,0.012471,0.011270,0.019799,0.045058,0.082782,0.078805,0.233107,0.188746,0.203124,0.186510,0.233850,0.139761,0.265585,0.177481,0.266263,0.182202,0.234177,0.174233,0.191094,0.306130,0.264838,0.226897,0.179381,0.240999,0.253516,0.106308,0.071052,260.598877,58.028641,32.049892,5.706484,3.924683,-2.215557,3.116232,-2.945811,34.564190,-5.122419,-2.071502,-4.522585,2.304603,-0.312376,-0.561414,-1.999274,-1.853507,-4.019856,-2.962967,-3.325460,-2.585318,-2.560124,5.509015,4.804534,259.839386,57.894264,32.709869,7.624363,4.194806,-2.545231,2.545263,-2.876956,34.415493,-3.969258,-2.213524,-2.905238,2.286739,0.469087,-0.492331,-1.790883,-0.396033,-2.801484,-2.588141,-2.736825,-2.121080,-1.394189,7.873090,5.935736
synth_025.txt,4,3364," story",user,0,0.089186,0.066189,0.038159,0.025726,0.033456,0.045245,0.058815,0.031110,0.056202,0.020256,0.068002,0.042662,0.049734,0.031412,0.057575,0.048209,0.006629,0.020170,0.027861,0.031515,0.024450,0.014877,0.012420,0.027124,0.043400,0.066627,0.057390,0.177718,0.149402,0.161660,0.149012,0.180947,0.108056,0.199443,0.137905,0.203820,0.142945,0.177927,0.133937,0.149718,0.229444,0.197514,0.173551,0.133014,0.182016,0.189461,0.068075,0.046096,260.684906,58.573418,31.678612,5.570003,3.364073,-2.521601,2.705483,-3.369565,41.227448,-7.057172,-1.984872,-6.774346,2.323340,0.000826,-0.118898,-1.896011,-2.512576,-3.647799,-2.605087,-2.727476,-2.592193,-2.740928,5.577613,4.977321,259.540131,58.808216,32.306583,6.919973,3.954628,-2.606851,2.591593,-3.020348,41.020721,-4.326272,-2.311422,-3.389652,2.133070,0.037239,-0.620451,-2.082578,-0.908044,-3.296852,-2.996852,-3.181697,-2.325942,-1.737098,7.091367,5.420130
synth_025.txt,5,911," about",user,0,0.091300,0.074602,0.069039,0.037461,0.035177,0.034632,0.038185,0.029915,0.071661,0.020004,0.033198,0.012944,0.028959,0.023811,0.034425,0.031079,0.004954,0.024067,0.024511,0.027904,0.035024,0.029120,0.198496,0.167556,0.042848,0.054387,0.041567,0.143142,0.119547,0.133155,0.122916,0.145275,0.089674,0.162361,0.119194,0.169675,0.119600,0.144387,0.112237,0.122545,0.184032,0.160172,0.139618,0.107885,0.144623,0.148919,0.053913,0.041236,262.095490,58.325470,32.375809,5.645268,3.303313,-3.299739,2.351705,-4.195184,47.056576,-6.355294,-3.158557,-6.997851,1.429737,-0.875356,-1.139903,-2.799099,-2.556374,-3.589188,-2.662574,-2.989661,-1.946316,-1.516686,8.699437,7.485322,260.878357,57.632832,32.143040,6.451539,3.633473,-2.694192,2.522120,-3.240924,47.066990,-4.980237,-2.365309,-4.111080,2.077166,-0.020115,-0.556915,-2.156956,-1.314374,-3.481492,-2.980545,-3.183597,-2.299023,-1.877250,6.790744,5.282983
synth_025.txt,6,264," a",user,0,0.075816,0.098096,0.120924,0.013828,0.016713,0.013193,0.022224,0.011487,0.030016,0.010753,0.019324,0.017828,0.023582,0.016072,0.021284,0.029700,0.005996,0.021230,0.020891,0.029198,0.026351,0.032662,0.201177,0.168784,0.043103,0.048203,0.036039,0.121569,0.100901,0.113209,0.102037,0.122984,0.078846,0.136612,0.099758,0.141092,0.099050,0.120150,0.093674,0.102097,0.153093,0.134974,0.118224,0.090842,0.123170,0.127810,0.080661,0.063656,260.419586,59.507965,34.501720,5.087970,2.339364,-3.850871,1.678019,-4.979644,47.389290,-6.263475,-3.578394,-5.977942,0.965474,-0.974799,-1.601221,-2.653046,-2.089128,-4.225739,-3.336717,-3.193099,-2.214380,-1.241191,8.572288,7.236799,259.538818,58.546707,32.696339,6.183931,3.300257,-2.936020,2.347580,-3.595252,48.003693,-5.245559,-2.554049,-4.595188,1.849268,-0.259407,-0.721969,-2.374290,-1.426450,-3.609406,-3.038136,-3.259039,-2.168733,-1.775679,7.193484,5.689456
synth_025.txt,7,22208," curious",user,0,0.048140,0.049712,0.029722,0.016686,0.034418,0.022879,0.039490,0.021640,0.034027,0.015303,0.032815,0.019161,0.038144,0.019272,0.036777,0.034382,0.004792,0.014958,0.023500,0.020879,0.016303,0.019243,0.018660,0.022877,0.041640,0.047163,0.039987,0.103106,0.085429,0.095412,0.086469,0.104683,0.065852,0.116883,0.083766,0.121134,0.085394,0.103759,0.079480,0.088314,0.130961,0.117211,0.102336,0.078771,0.107924,0.113602,0.093127,0.074752,262.787659,59.137718,32.046967,5.105232,3.190097,-3.311877,2.369892,-4.266624,53.499321,-6.095519,-3.165112,-5.533588,1.475558,-0.861423,-1.680914,-3.029005,-2.245753,-4.557258,-3.176693,-3.666019,-3.063408,-2.422797,5.908244,4.848993,262.300507,59.135921,32.844513,5.985098,2.926048,-3.155460,2.094708,-3.967762,53.815674,-5.412852,-2.802734,-4.810154,1.581698,-0.533764,-0.961487,-2.572311,-1.546511,-3.842650,-3.242861,-3.406353,-2.166934,-1.689517,7.554170,5.966537
synth_025.txt,8,38835," fox",user,0,0.043146,0.053275,0.025680,0.011987,0.035309,0.039764,0.033523,0.014766,0.035228,0.020535,0.040941,0.024076,0.050453,0.028923,0.039206,0.048074,0.005320,0.012199,0.027125,0.049037,0.039382,0.040722,0.020951,0.026773,0.037464,0.040603,0.031816,0.089694,0.075595,0.083836,0.075904,0.091597,0.056541,0.102572,0.073819,0.107541,0.076012,0.090708,0.068124,0.076049,0.114364,0.100811,0.089189,0.067588,0.093069,0.099739,0.080549,0.065313,265.583557,60.128605,30.999401,4.960841,2.937934,-3.106132,2.282079,-4.546036,58.738903,-6.520578,-2.854805,-5.878474,2.092100,-0.170628,-1.336549,-2.566389,-1.995967,-4.657121,-2.830297,-2.594852,-2.442931,-2.303634,6.110234,5.099605,265.474182,59.726604,31.852739,5.816514,2.804739,-3.209109,2.071874,-4.093123,58.475597,-5.477336,-2.855705,-4.902222,1.503904,-0.600775,-1.096054,-2.749144,-1.607188,-4.084098,-3.385540,-3.583724,-2.229277,-1.736823,7.366297,5.789423
synth_025.txt,9,879," who",user,0,0.054285,0.047529,0.051164,0.026477,0.022203,0.021342,0.029689,0.011678,0.043143,0.009217,0.020774,0.007301,0.020488,0.013579,0.013750,0.017393,0.005029,0.014315,0.012805,0.022641,0.013207,0.008906,0.025063,0.032135,0.033579,0.035581,0.024883,0.077765,0.067772,0.075699,0.066529,0.080630,0.048734,0.091920,0.066459,0.097069,0.070099,0.081512,0.061110,0.069936,0.101300,0.088169,0.079840,0.061872,0.084633,0.091751,0.073399,0.060599,265.925659,59.830425,32.595093,5.077178,2.692610,-3.327201,2.170191,-4.696626,64.739777,-8.194472,-3.503125,-8.128158,1.062651,-1.376212,-2.170385,-4.118590,-2.515364,-4.678781,-3.710548,-3.379532,-2.942956,-2.629678,6.349453,5.459049,265.084564,59.510124,31.508768,5.573467,2.576503,-3.304448,1.998448,-4.372243,63.734985,-5.649911,-3.015903,-5.091623,1.446958,-0.662592,-1.299906,-2.930550,-1.554531,-4.278371,-3.510225,-3.582069,-2.209441,-1.775694,7.115853,5.640608
synth_025.txt,10,46210," learns",user,0,0.058170,0.053905,0.051562,0.026561,0.027153,0.016396,0.025967,0.013938,0.037869,0.011223,0.019735,0.005133,0.019786,0.010707,0.011851,0.018401,0.004036,0.010526,0.011087,0.020253,0.008067,0.004352,0.006737,0.008269,0.031819,0.031205,0.021889,0.069772,0.060478,0.067442,0.059096,0.071305,0.043695,0.082087,0.058731,0.086904,0.062866,0.072402,0.052537,0.061843,0.091604,0.079640,0.071286,0.056392,0.075668,0.082545,0.064894,0.054817,268.815460,57.670979,31.713846,4.985087,2.779429,-3.776107,1.564272,-4.806933,71.156662,-6.327697,-4.122200,-6.787885,0.649950,-2.485530,-2.948442,-4.370471,-3.747184,-5.459328,-4.557080,-4.065310,-3.880682,-4.233724,4.149453,3.749552,268.131714,57.350018,31.659990,5.452860,2.434777,-3.449488,1.901421,-4.603644,70.681404,-5.986688,-3.199421,-5.448597,1.275229,-0.841980,-1.501381,-3.185917,-1.790675,-4.447507,-3.596533,-3.652911,-2.239776,-1.822646,7.007280,5.593577
synth_025.txt,11,311," to",user,0,0.065420,0.054294,0.019496,0.016477,0.007867,0.010823,0.016547,0.010641,0.022617,0.005344,0.008216,0.002552,0.008444,0.004257,0.004546,0.008479,0.001995,0.006226,0.008652,0.010968,0.006010,0.006187,0.029229,0.037630,0.030079,0.028747,0.019114,0.064240,0.055639,0.060798,0.053048,0.064380,0.039296,0.073826,0.052749,0.078199,0.056371,0.064811,0.045425,0.055392,0.082626,0.072005,0.065275,0.051627,0.068391,0.075235,0.058941,0.050129,266.683929,57.064075,32.120575,4.713172,1.135712,-4.710824,0.839207,-4.987180,72.524605,-9.168779,-5.814874,-9.470945,-0.396984,-3.851017,-4.458641,-5.492548,-5.007494,-6.186141,-4.646309,-4.493830,-3.670866,-3.146360,6.326295,5.362285,265.706207,56.128609,31.977583,5.225461,2.207220,-3.604778,1.812294,-4.749138,72.625359,-6.220527,-3.447879,-5.711405,1.062161,-1.150033,-1.820314,-3.522290,-2.122765,-4.733074,-3.874393,-3.891240,-2.417291,-2.068662,6.725916,5.358494
synth_025.txt,12,4332," share",user,0,0.037751,0.041936,0.015904,0.008906,0.010800,0.008758,0.018464,0.005000,0.017152,0.005730,0.009039,0.001686,0.012662,0.001531,0.002352,0.005986,0.000708,0.002508,0.003208,0.004695,0.012093,0.008086,0.006006,0.014201,0.029239,0.025682,0.014036,0.057794,0.049471,0.054527,0.047530,0.058258,0.034175,0.065894,0.046344,0.070409,0.050068,0.056600,0.039107,0.048135,0.073982,0.065722,0.059081,0.045633,0.061695,0.068753,0.053263,0.047016,266.782654,56.753506,32.052177,4.417524,1.588058,-4.350767,1.491054,-5.537042,80.094757,-7.254350,-5.940054,-7.898463,0.290538,-4.488898,-4.251172,-5.218212,-4.716951,-5.678087,-4.791209,-4.425793,-3.828477,-3.284272,5.095558,4.378412,266.433289,56.095383,31.772594,5.096069,1.824272,-3.862538,1.648188,-4.962980,80.150963,-6.505700,-3.763519,-6.032124,0.743660,-1.560148,-2.286262,-3.873768,-2.511934,-5.110937,-4.200579,-4.280396,-2.541600,-2.157698,6.775745,5.403406
